Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
12/6/2015,1/6/1900,December,2015,30,Young Adults (25-34),F,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",22,42,54,74,924,998
2/14/2014,1/14/1900,February,2014,30,Young Adults (25-34),F,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",7,42,54,24,294,318
2/14/2016,1/14/1900,February,2016,30,Young Adults (25-34),F,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",4,42,54,13,168,181
11/16/2013,1/16/1900,November,2013,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",13,42,54,44,546,590
11/16/2015,1/16/1900,November,2015,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",15,42,54,50,630,680
1/5/2014,1/5/1900,January,2014,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",22,42,54,74,924,998
1/5/2016,1/5/1900,January,2016,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",22,42,54,74,924,998
3/15/2014,1/15/1900,March,2014,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",15,42,54,50,630,680
3/15/2016,1/15/1900,March,2016,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",13,42,54,44,546,590
3/17/2014,1/17/1900,March,2014,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",16,42,54,54,672,726
3/17/2016,1/17/1900,March,2016,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,57,714,771
6/30/2014,1/30/1900,June,2014,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",10,42,54,34,420,454
6/30/2016,1/30/1900,June,2016,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",10,42,54,34,420,454
1/22/2014,1/22/1900,January,2014,31,Young Adults (25-34),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",4,42,54,3,168,171
1/22/2016,1/22/1900,January,2016,31,Young Adults (25-34),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",5,42,54,3,210,213
1/24/2014,1/24/1900,January,2014,36,Adults (35-64),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",26,42,54,59,1092,1151
1/24/2016,1/24/1900,January,2016,36,Adults (35-64),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",27,42,54,62,1134,1196
12/14/2013,1/14/1900,December,2013,43,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,120,1134,1254
12/14/2015,1/14/1900,December,2015,43,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",25,42,54,111,1050,1161
7/24/2013,1/24/1900,July,2013,17,Youth (<25),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",24,42,54,262,1008,1270
7/24/2015,1/24/1900,July,2015,17,Youth (<25),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",23,42,54,251,966,1217
8/10/2013,1/10/1900,August,2013,17,Youth (<25),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",29,42,54,317,1218,1535
8/10/2015,1/10/1900,August,2015,17,Youth (<25),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,295,1134,1429
11/10/2013,1/10/1900,November,2013,17,Youth (<25),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",19,42,54,207,798,1005
11/10/2015,1/10/1900,November,2015,17,Youth (<25),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",21,42,54,229,882,1111
11/29/2013,1/29/1900,November,2013,48,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",23,42,54,102,966,1068
11/29/2015,1/29/1900,November,2015,48,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",23,42,54,102,966,1068
11/1/2013,1/1/1900,November,2013,47,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,120,1134,1254
11/1/2015,1/1/1900,November,2015,47,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",28,42,54,124,1176,1300
5/14/2014,1/14/1900,May,2014,47,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,9,84,93
5/14/2016,1/14/1900,May,2016,47,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",3,42,54,13,126,139
10/17/2013,1/17/1900,October,2013,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2,42,54,0,84,84
10/17/2015,1/17/1900,October,2015,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",1,42,54,0,42,42
12/11/2013,1/11/1900,December,2013,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",27,42,54,3,1134,1137
12/11/2015,1/11/1900,December,2015,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",24,42,54,3,1008,1011
12/18/2013,1/18/1900,December,2013,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",8,42,54,1,336,337
12/18/2015,1/18/1900,December,2015,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",6,42,54,1,252,253
2/1/2014,1/1/1900,February,2014,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,2,588,590
2/1/2016,1/1/1900,February,2016,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,2,588,590
2/15/2014,1/15/1900,February,2014,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",24,42,54,3,1008,1011
2/15/2016,1/15/1900,February,2016,45,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",24,42,54,3,1008,1011
5/10/2014,1/10/1900,May,2014,41,Adults (35-64),M,Germany,Bayern,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",21,42,54,241,882,1123
5/10/2016,1/10/1900,May,2016,41,Adults (35-64),M,Germany,Bayern,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",21,42,54,241,882,1123
9/16/2013,1/16/1900,September,2013,42,Adults (35-64),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,80,672,752
9/16/2015,1/16/1900,September,2015,42,Adults (35-64),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",13,42,54,65,546,611
12/12/2013,1/12/1900,December,2013,50,Adults (35-64),F,France,Loir et Cher,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",3,42,54,18,126,144
12/12/2015,1/12/1900,December,2015,50,Adults (35-64),F,France,Loir et Cher,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,12,84,96
7/1/2013,1/1/1900,July,2013,29,Young Adults (25-34),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,9,84,93
7/1/2015,1/1/1900,July,2015,29,Young Adults (25-34),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",1,42,54,4,42,46
12/9/2013,1/9/1900,December,2013,29,Young Adults (25-34),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",15,42,54,67,630,697
12/9/2015,1/9/1900,December,2015,29,Young Adults (25-34),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",15,42,54,67,630,697
8/8/2013,1/8/1900,August,2013,33,Young Adults (25-34),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",16,42,54,71,672,743
8/8/2015,1/8/1900,August,2015,33,Young Adults (25-34),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",14,42,54,62,588,650
6/16/2014,1/16/1900,June,2014,33,Young Adults (25-34),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",9,42,54,40,378,418
6/16/2016,1/16/1900,June,2016,33,Young Adults (25-34),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",10,42,54,44,420,464
7/24/2014,1/24/1900,July,2014,68,Seniors (64+),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54,55,210,265
7/24/2016,1/24/1900,July,2016,68,Seniors (64+),F,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54,55,210,265
12/22/2013,1/22/1900,December,2013,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",6,42,54,59,252,311
12/22/2015,1/22/1900,December,2015,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",3,42,54,30,126,156
1/28/2014,1/28/1900,January,2014,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",15,42,54,148,630,778
1/28/2016,1/28/1900,January,2016,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",16,42,54,157,672,829
2/9/2014,1/9/1900,February,2014,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",15,42,54,148,630,778
2/9/2016,1/9/1900,February,2016,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",12,42,54,118,504,622
4/1/2014,1/1/1900,April,2014,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",30,42,54,295,1260,1555
4/1/2016,1/1/1900,April,2016,40,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",30,42,54,295,1260,1555
2/19/2014,1/19/1900,February,2014,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,42,54,50,420,470
2/19/2016,1/19/1900,February,2016,38,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",11,42,54,55,462,517
2/28/2014,1/28/1900,February,2014,38,Adults (35-64),M,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",21,42,54,48,882,930
2/28/2016,1/28/1900,February,2016,38,Adults (35-64),M,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",21,42,54,48,882,930
8/19/2013,1/19/1900,August,2013,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,134,1134,1268
8/19/2015,1/19/1900,August,2015,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",24,42,54,120,1008,1128
8/28/2013,1/28/1900,August,2013,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",11,42,54,55,462,517
8/28/2015,1/28/1900,August,2015,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,50,420,470
1/16/2014,1/16/1900,January,2014,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",22,42,54,110,924,1034
1/16/2016,1/16/1900,January,2016,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",20,42,54,100,840,940
2/25/2014,1/25/1900,February,2014,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",23,42,54,115,966,1081
2/25/2016,1/25/1900,February,2016,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",25,42,54,125,1050,1175
6/26/2014,1/26/1900,June,2014,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,90,756,846
6/26/2016,1/26/1900,June,2016,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",16,42,54,80,672,752
7/9/2013,1/9/1900,July,2013,31,Young Adults (25-34),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",12,42,54,118,504,622
7/9/2015,1/9/1900,July,2015,31,Young Adults (25-34),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",9,42,54,89,378,467
4/22/2014,1/22/1900,April,2014,31,Young Adults (25-34),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",27,42,54,266,1134,1400
4/22/2016,1/22/1900,April,2016,31,Young Adults (25-34),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",28,42,54,276,1176,1452
5/2/2014,1/2/1900,May,2014,43,Adults (35-64),M,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",9,42,54,21,378,399
5/2/2016,1/2/1900,May,2016,43,Adults (35-64),M,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",9,42,54,21,378,399
1/1/2014,1/1/1900,January,2014,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",28,42,54,139,1176,1315
1/1/2016,1/1/1900,January,2016,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",30,42,54,149,1260,1409
4/5/2014,1/5/1900,April,2014,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",29,42,54,144,1218,1362
4/5/2016,1/5/1900,April,2016,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268
5/29/2014,1/29/1900,May,2014,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",28,42,54,139,1176,1315
5/29/2016,1/29/1900,May,2016,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",29,42,54,144,1218,1362
5/6/2014,1/6/1900,May,2014,37,Adults (35-64),F,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,62,1134,1196
5/6/2016,1/6/1900,May,2016,37,Adults (35-64),F,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",28,42,54,64,1176,1240
7/20/2013,1/20/1900,July,2013,39,Adults (35-64),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",8,42,54,79,336,415
7/20/2015,1/20/1900,July,2015,39,Adults (35-64),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",9,42,54,89,378,467
5/14/2014,1/14/1900,May,2014,39,Adults (35-64),F,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",14,42,54,115,588,703
5/14/2016,1/14/1900,May,2016,39,Adults (35-64),F,Germany,Hamburg,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",15,42,54,123,630,753
3/14/2014,1/14/1900,March,2014,35,Adults (35-64),F,Germany,Hessen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",28,42,54,230,1176,1406
3/14/2016,1/14/1900,March,2016,35,Adults (35-64),F,Germany,Hessen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",30,42,54,247,1260,1507
9/4/2013,1/4/1900,September,2013,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",19,42,54,207,798,1005
9/4/2015,1/4/1900,September,2015,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",16,42,54,175,672,847
9/10/2013,1/10/1900,September,2013,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",6,42,54,66,252,318
9/10/2015,1/10/1900,September,2015,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",7,42,54,76,294,370
1/11/2014,1/11/1900,January,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,11,42,53
1/11/2016,1/11/1900,January,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,11,42,53
2/8/2014,1/8/1900,February,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",28,42,54,306,1176,1482
2/8/2016,1/8/1900,February,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",28,42,54,306,1176,1482
2/23/2014,1/23/1900,February,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",24,42,54,262,1008,1270
2/23/2016,1/23/1900,February,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",23,42,54,251,966,1217
3/22/2014,1/22/1900,March,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,295,1134,1429
3/22/2016,1/22/1900,March,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,273,1050,1323
4/28/2014,1/28/1900,April,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",23,42,54,251,966,1217
4/28/2016,1/28/1900,April,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",22,42,54,240,924,1164
4/29/2014,1/29/1900,April,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",3,42,54,33,126,159
4/29/2016,1/29/1900,April,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",5,42,54,55,210,265
5/19/2014,1/19/1900,May,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,42,54,109,420,529
5/19/2016,1/19/1900,May,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",11,42,54,120,462,582
6/5/2014,1/5/1900,June,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",24,42,54,262,1008,1270
6/5/2016,1/5/1900,June,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",26,42,54,284,1092,1376
7/26/2014,1/26/1900,July,2014,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,11,42,53
7/26/2016,1/26/1900,July,2016,39,Adults (35-64),M,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",3,42,54,33,126,159
10/6/2013,1/6/1900,October,2013,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,85,714,799
10/6/2015,1/6/1900,October,2015,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",18,42,54,90,756,846
2/21/2014,1/21/1900,February,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",4,42,54,20,168,188
2/21/2016,1/21/1900,February,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,10,84,94
2/28/2014,1/28/1900,February,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",20,42,54,100,840,940
2/28/2016,1/28/1900,February,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",20,42,54,100,840,940
3/17/2014,1/17/1900,March,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",26,42,54,129,1092,1221
3/17/2016,1/17/1900,March,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",23,42,54,115,966,1081
4/25/2014,1/25/1900,April,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",22,42,54,110,924,1034
4/25/2016,1/25/1900,April,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",24,42,54,120,1008,1128
6/26/2014,1/26/1900,June,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54,25,210,235
6/26/2016,1/26/1900,June,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,10,84,94
7/17/2014,1/17/1900,July,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",28,42,54,139,1176,1315
7/17/2016,1/17/1900,July,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268
3/7/2014,1/7/1900,March,2014,36,Adults (35-64),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",3,42,54,10,126,136
3/7/2016,1/7/1900,March,2016,36,Adults (35-64),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",5,42,54,17,210,227
